REGION,TIMESLICE,FUEL,YEAR,VALUE
"FL","TM26","COMELC",2028,4.244693272428e-06
"FL","TM26","COMELC",2029,4.35962223683e-06
"FL","TM26","COMELC",2030,4.474728870689e-06
"FL","TM26","COMELC",2031,4.492464917353e-06
"FL","TM26","COMELC",2032,4.510370908715e-06
"FL","TM26","COMELC",2033,4.528470019052e-06
"FL","TM26","COMELC",2034,4.546739074087e-06
"FL","TM26","COMELC",2035,4.565193523338e-06
"FL","TM26","COMELC",2036,4.583833366805e-06
"FL","TM26","COMELC",2037,4.602666329247e-06
"FL","TM26","COMELC",2038,4.621676961146e-06
"FL","TM26","COMELC",2039,4.640888436779e-06
"FL","TM26","COMELC",2040,4.660285306628e-06
"FL","TM26","COMELC",2041,4.679875295452e-06
"FL","TM26","COMELC",2042,4.699658403251e-06
"FL","TM26","COMELC",2043,4.719650079543e-06
"FL","TM26","COMELC",2044,4.783472038401e-06
"FL","TM26","COMELC",2045,4.847293997259e-06
"FL","TM26","COMELC",2046,4.911115956117e-06
"FL","TM26","COMELC",2047,4.974945639734e-06
"FL","TM26","COMELC",2048,5.038767598592e-06
"FL","TM26","COMELC",2049,5.10258955745e-06
"FL","TM26","COMELC",2050,5.166419241067e-06
"FL","TM26","RESELC",2019,2.225031857601e-06
"FL","TM26","RESELC",2020,2.272971711955e-06
"FL","TM26","RESELC",2021,2.322278848652e-06
"FL","TM26","RESELC",2022,2.372991891487e-06
"FL","TM26","RESELC",2023,2.425164913773e-06
"FL","TM26","RESELC",2024,2.478867438341e-06
"FL","TM26","RESELC",2025,2.534145813745e-06
"FL","TM26","RESELC",2026,2.562572926865e-06
"FL","TM26","RESELC",2027,2.591332204622e-06
"FL","TM26","RESELC",2028,2.620423647016e-06
"FL","TM26","RESELC",2029,2.649847254047e-06
"FL","TM26","RESELC",2030,2.679626199992e-06
"FL","TM26","RESELC",2031,2.709745035333e-06
"FL","TM26","RESELC",2032,2.740211484829e-06
"FL","TM26","RESELC",2033,2.771040997998e-06
"FL","TM26","RESELC",2034,2.802225850081e-06
"FL","TM26","RESELC",2035,2.833773765837e-06
"FL","TM26","RESELC",2036,2.865692470025e-06
"FL","TM26","RESELC",2037,2.897989687404e-06
"FL","TM26","RESELC",2038,2.930657693215e-06
"FL","TM26","RESELC",2039,2.963704212217e-06
"FL","TM26","RESELC",2040,2.997144693928e-06
"FL","TM26","RESELC",2041,3.030979138348e-06
"FL","TM26","RESELC",2042,3.065199820718e-06
"FL","TM26","RESELC",2043,3.099829915315e-06
"FL","TM26","RESELC",2044,3.141752182408e-06
"FL","TM26","RESELC",2045,3.183666724742e-06
"FL","TM26","RESELC",2046,3.225588991835e-06
"FL","TM26","RESELC",2047,3.267511258928e-06
"FL","TM26","RESELC",2048,3.309425801262e-06
"FL","TM26","RESELC",2049,3.351348068355e-06
"FL","TM26","RESELC",2050,3.415170027213e-06
"FL","TM27","COMELC",2019,4.508682692164e-06
"FL","TM27","COMELC",2020,2.71257710868e-06
"FL","TM27","COMELC",2021,2.94044300768e-06
"FL","TM27","COMELC",2022,4.703449149116e-06
"FL","TM27","COMELC",2023,4.859104600752e-06
"FL","TM27","COMELC",2024,5.015179940112e-06
"FL","TM27","COMELC",2025,5.171705890688e-06
"FL","TM27","COMELC",2026,5.323387770692e-06
"FL","TM27","COMELC",2027,5.475305197468e-06
"FL","TM27","COMELC",2028,5.627437688688e-06
"FL","TM27","COMELC",2029,5.77980572668e-06
"FL","TM27","COMELC",2030,5.932409311444e-06
"FL","TM27","COMELC",2031,5.955923023988e-06
"FL","TM27","COMELC",2032,5.97966204214e-06
"FL","TM27","COMELC",2033,6.003657089392e-06
"FL","TM27","COMELC",2034,6.027877442252e-06
"FL","TM27","COMELC",2035,6.052343583048e-06
"FL","TM27","COMELC",2036,6.07705551178e-06
"FL","TM27","COMELC",2037,6.102023469612e-06
"FL","TM27","COMELC",2038,6.127226974216e-06
"FL","TM27","COMELC",2039,6.152696749084e-06
"FL","TM27","COMELC",2040,6.178412311888e-06
"FL","TM27","COMELC",2041,6.204383903792e-06
"FL","TM27","COMELC",2042,6.230611524796e-06
"FL","TM27","COMELC",2043,6.257115657228e-06
"FL","TM27","COMELC",2044,6.341728154196e-06
"FL","TM27","COMELC",2045,6.426340651164e-06
"FL","TM27","COMELC",2046,6.510953148132e-06
"FL","TM27","COMELC",2047,6.595575886264e-06
"FL","TM27","COMELC",2048,6.680188383232e-06
"FL","TM27","COMELC",2049,6.7648008802e-06
"FL","TM27","COMELC",2050,6.849423618332e-06
"FL","TM27","RESELC",2019,2.949854637396e-06
"FL","TM27","RESELC",2020,3.01341130118e-06
"FL","TM27","RESELC",2021,3.078780650992e-06
"FL","TM27","RESELC",2022,3.146013892652e-06
"FL","TM27","RESELC",2023,3.215182714308e-06
"FL","TM27","RESELC",2024,3.286379286436e-06
"FL","TM27","RESELC",2025,3.35966505602e-06
"FL","TM27","RESELC",2026,3.39735253954e-06
"FL","TM27","RESELC",2027,3.435480393112e-06
"FL","TM27","RESELC",2028,3.474048616736e-06
"FL","TM27","RESELC",2029,3.513057210412e-06
"FL","TM27","RESELC",2030,3.552536897632e-06
"FL","TM27","RESELC",2031,3.592467196068e-06
"FL","TM27","RESELC",2032,3.632858346884e-06
"FL","TM27","RESELC",2033,3.673730832408e-06
"FL","TM27","RESELC",2034,3.715074411476e-06
"FL","TM27","RESELC",2035,3.756899325252e-06
"FL","TM27","RESELC",2036,3.7992158149e-06
"FL","TM27","RESELC",2037,3.842034121584e-06
"FL","TM27","RESELC",2038,3.88534400414e-06
"FL","TM27","RESELC",2039,3.929155703732e-06
"FL","TM27","RESELC",2040,3.973489702688e-06
"FL","TM27","RESELC",2041,4.018346001008e-06
"FL","TM27","RESELC",2042,4.063714357528e-06
"FL","TM27","RESELC",2043,4.10962549574e-06
"FL","TM27","RESELC",2044,4.165204292768e-06
"FL","TM27","RESELC",2045,4.220772848632e-06
"FL","TM27","RESELC",2046,4.27635164566e-06
"FL","TM27","RESELC",2047,4.331930442688e-06
"FL","TM27","RESELC",2048,4.387498998552e-06
"FL","TM27","RESELC",2049,4.44307779558e-06
"FL","TM27","RESELC",2050,4.527690292548e-06
"FL","TM28","COMELC",2019,5.868335830273e-06
"FL","TM28","COMELC",2020,3.53059075701e-06
"FL","TM28","COMELC",2021,3.82717264376e-06
"FL","TM28","COMELC",2022,6.121836698687e-06
"FL","TM28","COMELC",2023,6.324432118764e-06
"FL","TM28","COMELC",2024,6.527574049284e-06
"FL","TM28","COMELC",2025,6.731302478816e-06
"FL","TM28","COMELC",2026,6.928726043969e-06
"FL","TM28","COMELC",2027,7.126456188151e-06
"FL","TM28","COMELC",2028,7.324466252316e-06
"FL","TM28","COMELC",2029,7.52278289551e-06
"FL","TM28","COMELC",2030,7.721406117733e-06
"FL","TM28","COMELC",2031,7.752010702541e-06
"FL","TM28","COMELC",2032,7.782908536855e-06
"FL","TM28","COMELC",2033,7.814139609244e-06
"FL","TM28","COMELC",2034,7.845663931139e-06
"FL","TM28","COMELC",2035,7.877508161586e-06
"FL","TM28","COMELC",2036,7.909672300585e-06
"FL","TM28","COMELC",2037,7.942169677659e-06
"FL","TM28","COMELC",2038,7.974973633762e-06
"FL","TM28","COMELC",2039,8.008124157463e-06
"FL","TM28","COMELC",2040,8.041594589716e-06
"FL","TM28","COMELC",2041,8.075398260044e-06
"FL","TM28","COMELC",2042,8.109535168447e-06
"FL","TM28","COMELC",2043,8.144031973971e-06
"FL","TM28","COMELC",2044,8.254160492997e-06
"FL","TM28","COMELC",2045,8.364289012023e-06
"FL","TM28","COMELC",2046,8.474417531049e-06
"FL","TM28","COMELC",2047,8.584559379598e-06
"FL","TM28","COMELC",2048,8.694687898624e-06
"FL","TM28","COMELC",2049,8.80481641765e-06
"FL","TM28","COMELC",2050,8.914958266199e-06
"FL","TM28","RESELC",2019,3.839422475397e-06
"FL","TM28","RESELC",2020,3.922145495135e-06
"FL","TM28","RESELC",2021,4.007227840444e-06
"FL","TM28","RESELC",2022,4.094736158939e-06
"FL","TM28","RESELC",2023,4.184763757281e-06
"FL","TM28","RESELC",2024,4.277430601177e-06
"FL","TM28","RESELC",2025,4.372816667765e-06
"FL","TM28","RESELC",2026,4.421869312405e-06
"FL","TM28","RESELC",2027,4.471495126534e-06
"FL","TM28","RESELC",2028,4.521694110152e-06
"FL","TM28","RESELC",2029,4.572466263259e-06
"FL","TM28","RESELC",2030,4.623851574424e-06
"FL","TM28","RESELC",2031,4.675823384601e-06
"FL","TM28","RESELC",2032,4.728395023313e-06
"FL","TM28","RESELC",2033,4.781593149606e-06
"FL","TM28","RESELC",2034,4.835404433957e-06
"FL","TM28","RESELC",2035,4.889842205889e-06
"FL","TM28","RESELC",2036,4.944919794925e-06
"FL","TM28","RESELC",2037,5.000650530588e-06
"FL","TM28","RESELC",2038,5.057021083355e-06
"FL","TM28","RESELC",2039,5.114044782749e-06
"FL","TM28","RESELC",2040,5.171748287816e-06
"FL","TM28","RESELC",2041,5.230131598556e-06
"FL","TM28","RESELC",2042,5.289181385446e-06
"FL","TM28","RESELC",2043,5.348937637055e-06
"FL","TM28","RESELC",2044,5.421276958376e-06
"FL","TM28","RESELC",2045,5.493602950174e-06
"FL","TM28","RESELC",2046,5.565942271495e-06
"FL","TM28","RESELC",2047,5.638281592816e-06
"FL","TM28","RESELC",2048,5.710607584614e-06
"FL","TM28","RESELC",2049,5.782946905935e-06
"FL","TM28","RESELC",2050,5.893075424961e-06
"FL","TM29","COMELC",2019,4.800845582792e-06
"FL","TM29","COMELC",2020,2.88835225704e-06
"FL","TM29","COMELC",2021,3.13098387904e-06
"FL","TM29","COMELC",2022,5.008232917048e-06
"FL","TM29","COMELC",2023,5.173974850656e-06
"FL","TM29","COMELC",2024,5.340163880736e-06
"FL","TM29","COMELC",2025,5.506832721664e-06
"FL","TM29","COMELC",2026,5.668343595976e-06
"FL","TM29","COMELC",2027,5.830105280504e-06
"FL","TM29","COMELC",2028,5.992095965664e-06
"FL","TM29","COMELC",2029,6.15433746104e-06
"FL","TM29","COMELC",2030,6.316829766632e-06
"FL","TM29","COMELC",2031,6.341867169064e-06
"FL","TM29","COMELC",2032,6.36714447692e-06
"FL","TM29","COMELC",2033,6.392694404576e-06
"FL","TM29","COMELC",2034,6.418484237656e-06
"FL","TM29","COMELC",2035,6.444535785744e-06
"FL","TM29","COMELC",2036,6.47084904884e-06
"FL","TM29","COMELC",2037,6.497434931736e-06
"FL","TM29","COMELC",2038,6.524271624848e-06
"FL","TM29","COMELC",2039,6.551391842552e-06
"FL","TM29","COMELC",2040,6.578773775264e-06
"FL","TM29","COMELC",2041,6.606428327776e-06
"FL","TM29","COMELC",2042,6.634355500088e-06
"FL","TM29","COMELC",2043,6.662577101784e-06
"FL","TM29","COMELC",2044,6.752672493288e-06
"FL","TM29","COMELC",2045,6.842767884792e-06
"FL","TM29","COMELC",2046,6.932863276296e-06
"FL","TM29","COMELC",2047,7.022969572592e-06
"FL","TM29","COMELC",2048,7.113064964096e-06
"FL","TM29","COMELC",2049,7.2031603556e-06
"FL","TM29","COMELC",2050,7.293266651896e-06
"FL","TM29","RESELC",2019,3.141005382888e-06
"FL","TM29","RESELC",2020,3.20868052204e-06
"FL","TM29","RESELC",2021,3.278285809376e-06
"FL","TM29","RESELC",2022,3.349875768856e-06
"FL","TM29","RESELC",2023,3.423526734024e-06
"FL","TM29","RESELC",2024,3.499336848008e-06
"FL","TM29","RESELC",2025,3.57737153956e-06
"FL","TM29","RESELC",2026,3.61750117412e-06
"FL","TM29","RESELC",2027,3.658099714736e-06
"FL","TM29","RESELC",2028,3.699167161408e-06
"FL","TM29","RESELC",2029,3.740703514136e-06
"FL","TM29","RESELC",2030,3.782741487296e-06
"FL","TM29","RESELC",2031,3.825259271304e-06
"FL","TM29","RESELC",2032,3.868267770952e-06
"FL","TM29","RESELC",2033,3.911788795824e-06
"FL","TM29","RESELC",2034,3.955811441128e-06
"FL","TM29","RESELC",2035,4.000346611656e-06
"FL","TM29","RESELC",2036,4.0454052122e-06
"FL","TM29","RESELC",2037,4.090998147552e-06
"FL","TM29","RESELC",2038,4.13711451292e-06
"FL","TM29","RESELC",2039,4.183765213096e-06
"FL","TM29","RESELC",2040,4.230972057664e-06
"FL","TM29","RESELC",2041,4.278735046624e-06
"FL","TM29","RESELC",2042,4.327043275184e-06
"FL","TM29","RESELC",2043,4.37592945772e-06
"FL","TM29","RESELC",2044,4.435109763904e-06
"FL","TM29","RESELC",2045,4.494279165296e-06
"FL","TM29","RESELC",2046,4.55345947148e-06
"FL","TM29","RESELC",2047,4.612639777664e-06
"FL","TM29","RESELC",2048,4.671809179056e-06
"FL","TM29","RESELC",2049,4.73098948524e-06
"FL","TM29","RESELC",2050,4.821084876744e-06
"FL","TM30","COMELC",2019,5.558774660376e-06
"FL","TM30","COMELC",2020,3.34434821112e-06
"FL","TM30","COMELC",2021,3.62528507712e-06
"FL","TM30","COMELC",2022,5.798903079144e-06
"FL","TM30","COMELC",2023,5.990811367968e-06
"FL","TM30","COMELC",2024,6.183237338208e-06
"FL","TM30","COMELC",2025,6.376218868992e-06
"FL","TM30","COMELC",2026,6.563228123928e-06
"FL","TM30","COMELC",2027,6.750527785512e-06
"FL","TM30","COMELC",2028,6.938092600992e-06
"FL","TM30","COMELC",2029,7.12594782312e-06
"FL","TM30","COMELC",2030,7.314093451896e-06
"FL","TM30","COMELC",2031,7.343083611192e-06
"FL","TM30","COMELC",2032,7.37235155076e-06
"FL","TM30","COMELC",2033,7.401935149728e-06
"FL","TM30","COMELC",2034,7.431796528968e-06
"FL","TM30","COMELC",2035,7.461960941232e-06
"FL","TM30","COMELC",2036,7.49242838652e-06
"FL","TM30","COMELC",2037,7.523211491208e-06
"FL","TM30","COMELC",2038,7.554285002544e-06
"FL","TM30","COMELC",2039,7.585686799656e-06
"FL","TM30","COMELC",2040,7.617391629792e-06
"FL","TM30","COMELC",2041,7.649412119328e-06
"FL","TM30","COMELC",2042,7.681748268264e-06
"FL","TM30","COMELC",2043,7.714425329352e-06
"FL","TM30","COMELC",2044,7.818744447864e-06
"FL","TM30","COMELC",2045,7.923063566376e-06
"FL","TM30","COMELC",2046,8.027382684888e-06
"FL","TM30","COMELC",2047,8.131714429776e-06
"FL","TM30","COMELC",2048,8.236033548288e-06
"FL","TM30","COMELC",2049,8.3403526668e-06
"FL","TM30","COMELC",2050,8.444684411688e-06
"FL","TM30","RESELC",2019,3.636888716664e-06
"FL","TM30","RESELC",2020,3.71524800612e-06
"FL","TM30","RESELC",2021,3.795842164128e-06
"FL","TM30","RESELC",2022,3.878734322568e-06
"FL","TM30","RESELC",2023,3.964012866072e-06
"FL","TM30","RESELC",2024,4.051791432024e-06
"FL","TM30","RESELC",2025,4.14214577868e-06
"FL","TM30","RESELC",2026,4.18861084236e-06
"FL","TM30","RESELC",2027,4.235618840208e-06
"FL","TM30","RESELC",2028,4.283169772224e-06
"FL","TM30","RESELC",2029,4.331263638408e-06
"FL","TM30","RESELC",2030,4.379938317888e-06
"FL","TM30","RESELC",2031,4.429168557912e-06
"FL","TM30","RESELC",2032,4.478966984856e-06
"FL","TM30","RESELC",2033,4.529358851472e-06
"FL","TM30","RESELC",2034,4.580331531384e-06
"FL","TM30","RESELC",2035,4.631897650968e-06
"FL","TM30","RESELC",2036,4.6840698366e-06
"FL","TM30","RESELC",2037,4.736860714656e-06
"FL","TM30","RESELC",2038,4.79025765876e-06
"FL","TM30","RESELC",2039,4.844273295288e-06
"FL","TM30","RESELC",2040,4.898932876992e-06
"FL","TM30","RESELC",2041,4.954236403872e-06
"FL","TM30","RESELC",2042,5.010171249552e-06
"FL","TM30","RESELC",2043,5.06677529316e-06
"FL","TM30","RESELC",2044,5.135298635712e-06
"FL","TM30","RESELC",2045,5.203809351888e-06
"FL","TM30","RESELC",2046,5.27233269444e-06
"FL","TM30","RESELC",2047,5.340856036992e-06
"FL","TM30","RESELC",2048,5.409366753168e-06
"FL","TM30","RESELC",2049,5.47789009572e-06
"FL","TM30","RESELC",2050,5.582209214232e-06
"FL","TM31","COMELC",2019,6.850473735882e-06
"FL","TM31","COMELC",2020,4.12147838034e-06
"FL","TM31","COMELC",2021,4.46769687984e-06
"FL","TM31","COMELC",2022,7.146401080758e-06
"FL","TM31","COMELC",2023,7.382903326776e-06
"FL","TM31","COMELC",2024,7.620043548456e-06
"FL","TM31","COMELC",2025,7.857868426944e-06
"FL","TM31","COMELC",2026,8.088333244746e-06
"FL","TM31","COMELC",2027,8.319155951334e-06
"FL","TM31","COMELC",2028,8.550305425944e-06
"FL","TM31","COMELC",2029,8.78181278934e-06
"FL","TM31","COMELC",2030,9.013678041522e-06
"FL","TM31","COMELC",2031,9.049404678594e-06
"FL","TM31","COMELC",2032,9.08547364407e-06
"FL","TM31","COMELC",2033,9.121931619096e-06
"FL","TM31","COMELC",2034,9.158731922526e-06
"FL","TM31","COMELC",2035,9.195905675124e-06
"FL","TM31","COMELC",2036,9.23345287689e-06
"FL","TM31","COMELC",2037,9.271389088206e-06
"FL","TM31","COMELC",2038,9.309683188308e-06
"FL","TM31","COMELC",2039,9.348381858342e-06
"FL","TM31","COMELC",2040,9.387453977544e-06
"FL","TM31","COMELC",2041,9.426915106296e-06
"FL","TM31","COMELC",2042,9.466765244598e-06
"FL","TM31","COMELC",2043,9.507035513214e-06
"FL","TM31","COMELC",2044,9.635595389298e-06
"FL","TM31","COMELC",2045,9.764155265382e-06
"FL","TM31","COMELC",2046,9.892715141466e-06
"FL","TM31","COMELC",2047,1.0021290577932e-05
"FL","TM31","COMELC",2048,1.0149850454016e-05
"FL","TM31","COMELC",2049,1.02784103301e-05
"FL","TM31","COMELC",2050,1.0406985766566e-05
"FL","TM31","RESELC",2019,4.481996870898e-06
"FL","TM31","RESELC",2020,4.57856460159e-06
"FL","TM31","RESELC",2021,4.677886519896e-06
"FL","TM31","RESELC",2022,4.780040427726e-06
"FL","TM31","RESELC",2023,4.885135247754e-06
"FL","TM31","RESELC",2024,4.993311023418e-06
"FL","TM31","RESELC",2025,5.10466111701e-06
"FL","TM31","RESELC",2026,5.16192332277e-06
"FL","TM31","RESELC",2027,5.219854624956e-06
"FL","TM31","RESELC",2028,5.278455023568e-06
"FL","TM31","RESELC",2029,5.337724518606e-06
"FL","TM31","RESELC",2030,5.397709791216e-06
"FL","TM31","RESELC",2031,5.458379720634e-06
"FL","TM31","RESELC",2032,5.519749867242e-06
"FL","TM31","RESELC",2033,5.581851351804e-06
"FL","TM31","RESELC",2034,5.644668613938e-06
"FL","TM31","RESELC",2035,5.708217214026e-06
"FL","TM31","RESELC",2036,5.77251271245e-06
"FL","TM31","RESELC",2037,5.837570669592e-06
"FL","TM31","RESELC",2038,5.90337552507e-06
"FL","TM31","RESELC",2039,5.969942839266e-06
"FL","TM31","RESELC",2040,6.037303732944e-06
"FL","TM31","RESELC",2041,6.105458206104e-06
"FL","TM31","RESELC",2042,6.174390698364e-06
"FL","TM31","RESELC",2043,6.24414789087e-06
"FL","TM31","RESELC",2044,6.328594083984e-06
"FL","TM31","RESELC",2045,6.413024716716e-06
"FL","TM31","RESELC",2046,6.49747090983e-06
"FL","TM31","RESELC",2047,6.581917102944e-06
"FL","TM31","RESELC",2048,6.666347735676e-06
"FL","TM31","RESELC",2049,6.75079392879e-06
"FL","TM31","RESELC",2050,6.879353804874e-06
"FL","TM32","COMELC",2019,4.375508525668e-06
"FL","TM32","COMELC",2020,2.63245499316e-06
"FL","TM32","COMELC",2021,2.85359035616e-06
"FL","TM32","COMELC",2022,4.564522113692e-06
"FL","TM32","COMELC",2023,4.715579928624e-06
"FL","TM32","COMELC",2024,4.867045228944e-06
"FL","TM32","COMELC",2025,5.018947830656e-06
"FL","TM32","COMELC",2026,5.166149442404e-06
"FL","TM32","COMELC",2027,5.313579643516e-06
"FL","TM32","COMELC",2028,5.461218556656e-06
"FL","TM32","COMELC",2029,5.60908605916e-06
"FL","TM32","COMELC",2030,5.757182151028e-06
"FL","TM32","COMELC",2031,5.780001332756e-06
"FL","TM32","COMELC",2032,5.80303916518e-06
"FL","TM32","COMELC",2033,5.826325464304e-06
"FL","TM32","COMELC",2034,5.849830414124e-06
"FL","TM32","COMELC",2035,5.873573891976e-06
"FL","TM32","COMELC",2036,5.89755589786e-06
"FL","TM32","COMELC",2037,5.921786370444e-06
"FL","TM32","COMELC",2038,5.946245432392e-06
"FL","TM32","COMELC",2039,5.970962899708e-06
"FL","TM32","COMELC",2040,5.995918895056e-06
"FL","TM32","COMELC",2041,6.021123357104e-06
"FL","TM32","COMELC",2042,6.046576285852e-06
"FL","TM32","COMELC",2043,6.072297558636e-06
"FL","TM32","COMELC",2044,6.154410833652e-06
"FL","TM32","COMELC",2045,6.236524108668e-06
"FL","TM32","COMELC",2046,6.318637383684e-06
"FL","TM32","COMELC",2047,6.400760597368e-06
"FL","TM32","COMELC",2048,6.482873872384e-06
"FL","TM32","COMELC",2049,6.5649871474e-06
"FL","TM32","COMELC",2050,6.647110361084e-06
"FL","TM32","RESELC",2019,2.862723992052e-06
"FL","TM32","RESELC",2020,2.92440336566e-06
"FL","TM32","RESELC",2021,2.987841883504e-06
"FL","TM32","RESELC",2022,3.053089238924e-06
"FL","TM32","RESELC",2023,3.120215002596e-06
"FL","TM32","RESELC",2024,3.189308622532e-06
"FL","TM32","RESELC",2025,3.26042973074e-06
"FL","TM32","RESELC",2026,3.29700402898e-06
"FL","TM32","RESELC",2027,3.334005689944e-06
"FL","TM32","RESELC",2028,3.371434713632e-06
"FL","TM32","RESELC",2029,3.409291100044e-06
"FL","TM32","RESELC",2030,3.447604665184e-06
"FL","TM32","RESELC",2031,3.486355531716e-06
"FL","TM32","RESELC",2032,3.525553638308e-06
"FL","TM32","RESELC",2033,3.565218862296e-06
"FL","TM32","RESELC",2034,3.605341265012e-06
"FL","TM32","RESELC",2035,3.645930785124e-06
"FL","TM32","RESELC",2036,3.6869973613e-06
"FL","TM32","RESELC",2037,3.728550932208e-06
"FL","TM32","RESELC",2038,3.77058155918e-06
"FL","TM32","RESELC",2039,3.813099180884e-06
"FL","TM32","RESELC",2040,3.856123674656e-06
"FL","TM32","RESELC",2041,3.899655040496e-06
"FL","TM32","RESELC",2042,3.943683339736e-06
"FL","TM32","RESELC",2043,3.98823838838e-06
"FL","TM32","RESELC",2044,4.042175539616e-06
"FL","TM32","RESELC",2045,4.096102752184e-06
"FL","TM32","RESELC",2046,4.15003990342e-06
"FL","TM32","RESELC",2047,4.203977054656e-06
"FL","TM32","RESELC",2048,4.257904267224e-06
"FL","TM32","RESELC",2049,4.31184141846e-06
"FL","TM32","RESELC",2050,4.393954693476e-06
"FL","TM33","COMELC",2019,3.670908372467e-06
"FL","TM33","COMELC",2020,2.20854353679e-06
"FL","TM33","COMELC",2021,2.39406886504e-06
"FL","TM33","COMELC",2022,3.829484583373e-06
"FL","TM33","COMELC",2023,3.956217143556e-06
"FL","TM33","COMELC",2024,4.083291570636e-06
"FL","TM33","COMELC",2025,4.210732879264e-06
"FL","TM33","COMELC",2026,4.334230211251e-06
"FL","TM33","COMELC",2027,4.457919322229e-06
"FL","TM33","COMELC",2028,4.581783535764e-06
"FL","TM33","COMELC",2029,4.70583952829e-06
"FL","TM33","COMELC",2030,4.830087299807e-06
"FL","TM33","COMELC",2031,4.849231846039e-06
"FL","TM33","COMELC",2032,4.868559833045e-06
"FL","TM33","COMELC",2033,4.888096275476e-06
"FL","TM33","COMELC",2034,4.907816158681e-06
"FL","TM33","COMELC",2035,4.927736159094e-06
"FL","TM33","COMELC",2036,4.947856276715e-06
"FL","TM33","COMELC",2037,4.968184849761e-06
"FL","TM33","COMELC",2038,4.988705201798e-06
"FL","TM33","COMELC",2039,5.009442347477e-06
"FL","TM33","COMELC",2040,5.030379610364e-06
"FL","TM33","COMELC",2041,5.051525328676e-06
"FL","TM33","COMELC",2042,5.072879502413e-06
"FL","TM33","COMELC",2043,5.094458808009e-06
"FL","TM33","COMELC",2044,5.163349156863e-06
"FL","TM33","COMELC",2045,5.232239505717e-06
"FL","TM33","COMELC",2046,5.301129854571e-06
"FL","TM33","COMELC",2047,5.370028541642e-06
"FL","TM33","COMELC",2048,5.438918890496e-06
"FL","TM33","COMELC",2049,5.50780923935e-06
